City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
471,Biltine,14.5333,20.9167,74.43,75,100,4.38,overcast clouds,2021-08-02 03:39:59
472,Novoagansk,61.9449,76.6625,62.26,64,100,7.58,overcast clouds,2021-08-02 03:39:59
473,Vredendal,-31.6683,18.5012,50.23,79,14,3.67,few clouds,2021-08-02 03:39:59
474,Tarrafal,15.2833,-23.7667,75.99,78,91,3.22,overcast clouds,2021-08-02 03:40:00
475,Enshi,30.3,109.4833,95.5,49,1,0.6,clear sky,2021-08-02 03:40:00
476,Houston,29.7633,-95.3633,86.38,77,1,5.01,clear sky,2021-08-02 03:35:34
477,Praia,14.9215,-23.5087,75.74,78,20,3.44,few clouds,2021-08-02 03:40:01
478,Zhanaozen,43.3,52.8,90.88,9,0,5.5,clear sky,2021-08-02 03:40:01
479,Alofi,-19.0595,-169.9187,78.69,65,14,16.11,few clouds,2021-08-02 03:39:19
480,Nkhata Bay,-11.6066,34.2907,65.07,70,9,6.29,clear sky,2021-08-02 03:40:01
481,Kaili,-3.4626,120.2147,73.44,80,100,2.93,overcast clouds,2021-08-02 03:40:02
482,Pitimbu,-7.4706,-34.8086,72.19,85,35,16.06,scattered clouds,2021-08-02 03:40:07
483,Willowmore,-33.2926,23.4895,44.85,88,31,1.45,scattered clouds,2021-08-02 03:40:08
484,Ambilobe,-13.2,49.05,69.64,73,15,2.64,few clouds,2021-08-02 03:35:37
485,Khovu-Aksy,51.1333,93.6,64.58,47,12,8.86,few clouds,2021-08-02 03:40:08
486,Yokadouma,3.5167,15.05,67.24,99,100,2.48,overcast clouds,2021-08-02 03:40:09
487,Vostok,46.4856,135.8833,85.28,43,58,4.45,broken clouds,2021-08-02 03:40:09
488,Afogados Da Ingazeira,-7.7508,-37.6392,65.21,80,67,13.82,broken clouds,2021-08-02 03:40:09
489,Canto Do Buriti,-8.11,-42.9444,70.86,57,91,8.48,overcast clouds,2021-08-02 03:40:10
490,Bredy,52.4153,60.3411,79.23,45,28,9.46,scattered clouds,2021-08-02 03:40:10
491,Port Macquarie,-31.4333,152.9167,66.16,68,94,2.8,overcast clouds,2021-08-02 03:40:11
492,Netanya,32.3329,34.8599,75.22,67,0,5.99,clear sky,2021-08-02 03:40:11
493,Baryatino,54.3121,34.521,64.96,95,90,5.59,heavy intensity rain,2021-08-02 03:40:11
494,Norman Wells,65.282,-126.8329,84.24,42,20,0.0,smoke,2021-08-02 03:40:12
495,Vilyuysk,63.7553,121.6247,85.21,22,96,12.03,overcast clouds,2021-08-02 03:40:12
496,Touros,-5.1989,-35.4608,76.1,80,8,15.84,clear sky,2021-08-02 03:40:12
497,Coquimbo,-29.9533,-71.3436,53.33,87,0,6.91,clear sky,2021-08-02 03:40:13
498,Tateyama,34.9833,139.8667,89.62,80,88,10.18,overcast clouds,2021-08-02 03:40:13
499,Tapalpa,19.95,-103.7667,58.12,91,62,0.63,broken clouds,2021-08-02 03:40:13
500,Chokurdakh,70.6333,147.9167,51.04,47,30,7.05,scattered clouds,2021-08-02 03:40:14
501,Canutama,-6.5339,-64.3831,72.52,54,7,1.3,clear sky,2021-08-02 03:40:14
502,Inhambane,-23.865,35.3833,53.58,94,0,3.44,clear sky,2021-08-02 03:40:14
503,La Palma,33.8464,-118.0467,91.33,57,1,4.0,clear sky,2021-08-02 03:40:15
504,Tahta,26.7693,31.5021,84.52,17,5,5.06,clear sky,2021-08-02 03:40:15
505,Mirnyy,62.5353,113.9611,79.83,34,100,14.07,overcast clouds,2021-08-02 03:40:16
506,Banyo,6.75,11.8167,62.19,96,100,3.89,overcast clouds,2021-08-02 03:40:16
507,Ust-Nera,64.5667,143.2,63.36,35,1,4.74,clear sky,2021-08-02 03:39:26
508,Bonfim,3.0833,-59.95,72.54,96,100,3.04,overcast clouds,2021-08-02 03:40:16
509,Cauquenes,-35.9671,-72.3225,47.44,49,0,2.48,clear sky,2021-08-02 03:40:17
510,Purgstall,48.0584,15.1348,61.16,95,100,4.92,overcast clouds,2021-08-02 03:40:17
511,Glace Bay,46.1969,-59.957,59.97,93,20,1.99,few clouds,2021-08-02 03:40:17
512,Bethanien,-26.502,17.1583,52.57,27,0,8.1,clear sky,2021-08-02 03:40:18
513,West Odessa,31.8424,-102.4988,76.48,72,1,6.91,clear sky,2021-08-02 03:40:18
514,Kattivakkam,13.2167,80.3167,87.89,51,100,12.73,overcast clouds,2021-08-02 03:40:18
515,Wilmington Island,32.0036,-80.9737,82.44,67,75,5.75,broken clouds,2021-08-02 03:39:43
516,Ballina,-28.8667,153.5667,68.18,77,90,9.22,overcast clouds,2021-08-02 03:40:19
517,Hounde,11.5,-3.5167,71.56,90,12,5.55,few clouds,2021-08-02 03:40:19
518,Portland,45.5234,-122.6762,82.6,58,20,1.99,few clouds,2021-08-02 03:39:59
519,Piacabucu,-10.4056,-36.4344,72.28,72,12,9.46,few clouds,2021-08-02 03:40:20
520,Bongandanga,1.5,21.05,70.39,89,100,1.72,overcast clouds,2021-08-02 03:40:20
521,Kachug,53.9606,105.8817,77.36,41,45,1.92,scattered clouds,2021-08-02 03:40:20
522,Yibin,28.7667,104.6238,94.66,44,0,1.7,clear sky,2021-08-02 03:40:02
523,Subang,-7.1277,108.5283,81.97,64,52,7.09,broken clouds,2021-08-02 03:40:21
524,Buraydah,26.326,43.975,81.05,8,6,10.6,clear sky,2021-08-02 03:40:21
525,Puerto Escondido,15.85,-97.0667,83.23,69,75,4.61,broken clouds,2021-08-02 03:40:22
526,Guarapari,-20.6667,-40.4975,58.89,80,20,4.07,few clouds,2021-08-02 03:40:22
527,San Rafael,-34.6177,-68.3301,50.7,38,0,9.37,clear sky,2021-08-02 03:40:23
528,Freeport,40.6576,-73.5832,70.38,85,90,3.0,overcast clouds,2021-08-02 03:37:49
529,Santiago Del Estero,-27.7951,-64.2615,45.81,34,0,6.11,clear sky,2021-08-02 03:40:23
530,Kemin,42.7846,75.6892,82.67,16,62,3.62,broken clouds,2021-08-02 03:40:23
531,Salinopolis,-0.6136,-47.3561,76.87,81,54,3.8,broken clouds,2021-08-02 03:40:24
532,Comodoro Rivadavia,-45.8667,-67.5,57.06,26,0,14.97,clear sky,2021-08-02 03:40:24
533,Krasnovishersk,60.4078,57.082,60.1,81,100,3.42,overcast clouds,2021-08-02 03:40:24
534,Tommot,58.9564,126.2925,59.27,93,100,6.85,overcast clouds,2021-08-02 03:38:21
535,Lorengau,-2.0226,147.2712,85.55,70,52,9.98,broken clouds,2021-08-02 03:37:27
536,Naze,28.3667,129.4833,85.12,86,89,17.6,overcast clouds,2021-08-02 03:40:25
537,Geraldton,-28.7667,114.6,61.12,67,64,14.97,broken clouds,2021-08-02 03:37:33
538,Bosaso,11.2842,49.1816,89.11,41,66,23.26,broken clouds,2021-08-02 03:38:39
539,Hohhot,40.8106,111.6522,75.49,41,0,4.47,clear sky,2021-08-02 03:40:26
540,Samarai,-10.6167,150.6667,79.32,63,92,9.4,overcast clouds,2021-08-02 03:40:26
541,North Bend,43.4065,-124.2243,61.92,94,90,12.66,overcast clouds,2021-08-02 03:40:27
542,Talcahuano,-36.7167,-73.1167,47.88,93,0,8.05,clear sky,2021-08-02 03:40:27
543,Sakakah,29.9697,40.2064,78.37,24,0,8.1,clear sky,2021-08-02 03:40:27
544,Murray Bridge,-35.1167,139.2667,59.49,49,30,17.27,light rain,2021-08-02 03:40:28
545,The Valley,18.217,-63.0578,82.26,75,0,14.14,clear sky,2021-08-02 03:40:28
546,Hami,42.8,93.45,80.44,23,3,2.26,clear sky,2021-08-02 03:35:43
547,Penhold,52.1334,-113.8687,78.6,83,75,8.05,light rain,2021-08-02 03:40:28
548,Cheremshanka,56.1192,60.268,67.98,64,96,9.53,overcast clouds,2021-08-02 03:40:29
549,Hofn,64.2539,-15.2082,53.42,92,100,3.29,overcast clouds,2021-08-02 03:40:29
550,Kinshasa,-4.3246,15.3215,68.38,88,90,2.3,overcast clouds,2021-08-02 03:40:30
551,Omboue,-1.5746,9.2618,73.63,84,74,5.57,broken clouds,2021-08-02 03:40:30
552,Goulburn,-34.75,149.7167,55.65,51,3,8.57,clear sky,2021-08-02 03:36:39
553,Acapulco,16.8634,-99.8901,80.76,86,29,3.15,scattered clouds,2021-08-02 03:40:31
554,Filingue,14.3521,3.3168,82.44,64,65,15.28,broken clouds,2021-08-02 03:40:31
555,West Wendover,40.7391,-114.0733,74.41,50,1,12.66,clear sky,2021-08-02 03:38:51
556,Nizhnyaya Maktama,54.8636,52.4281,75.76,44,34,5.03,scattered clouds,2021-08-02 03:40:31
557,Floriano,-6.7669,-43.0225,74.93,51,87,9.55,overcast clouds,2021-08-02 03:40:32
558,Kousseri,12.0769,15.0306,75.16,94,75,9.22,broken clouds,2021-08-02 03:40:32
559,Yulara,-25.2406,130.9889,64.24,22,0,13.8,clear sky,2021-08-02 03:40:32
560,Dzerzhinskoye,56.8344,95.2283,73.49,52,62,0.69,broken clouds,2021-08-02 03:40:33
561,Angoche,-16.2325,39.9086,65.64,77,1,8.77,clear sky,2021-08-02 03:40:33
562,Arkhangelsk,64.5401,40.5433,60.91,100,90,2.24,light intensity shower rain,2021-08-02 03:40:34
563,Panorama,40.5878,23.0315,78.42,63,0,1.99,clear sky,2021-08-02 03:40:34
564,Ranau,5.9538,116.6641,79.45,53,88,0.81,overcast clouds,2021-08-02 03:40:34
565,Dauriya,49.9333,116.8667,78.37,40,7,12.82,clear sky,2021-08-02 03:40:35
566,Ternate,0.8,127.4,84.34,71,87,8.86,overcast clouds,2021-08-02 03:37:31
567,Narrabri,-30.3167,149.7833,74.52,35,0,5.75,clear sky,2021-08-02 03:40:35
568,Havre-Saint-Pierre,50.2334,-63.5986,55.76,94,90,5.75,overcast clouds,2021-08-02 03:40:36
569,Belokurikha,51.9959,84.9896,83.05,33,53,3.02,broken clouds,2021-08-02 03:40:36
570,Dhidhdhoo,6.8833,73.1,83.3,72,99,13.29,overcast clouds,2021-08-02 03:40:36
571,Vorukh,39.8494,70.5838,76.1,39,61,4.65,broken clouds,2021-08-02 03:40:37
572,Nizhniy Kuranakh,58.8353,125.4869,57.63,96,100,3.29,light rain,2021-08-02 03:40:37
573,Nanchang,28.6833,115.8833,94.48,51,0,7.81,light rain,2021-08-02 03:36:09
574,Sao Raimundo Das Mangabeiras,-7.0219,-45.4811,77.68,42,74,10.98,broken clouds,2021-08-02 03:40:37
575,Axim,4.8699,-2.2405,74.86,90,6,3.98,clear sky,2021-08-02 03:40:38
576,Chegdomyn,51.1167,133.0167,68.83,78,100,4.23,overcast clouds,2021-08-02 03:40:38
577,Sao Joao Da Barra,-21.6403,-41.0511,64.49,73,59,4.97,broken clouds,2021-08-02 03:40:38
578,Merauke,-8.4667,140.3333,83.3,62,5,9.48,clear sky,2021-08-02 03:40:39
579,Yumen,40.2833,97.2,74.32,31,65,4.14,broken clouds,2021-08-02 03:40:39
580,Rorvik,64.8621,11.2373,52.02,68,40,11.43,scattered clouds,2021-08-02 03:40:39
581,Orotukan,62.2667,151.7,43.63,65,100,19.08,overcast clouds,2021-08-02 03:40:40
582,Karratha,-20.7377,116.8463,74.73,27,0,17.49,clear sky,2021-08-02 03:40:40
583,Haines Junction,60.7522,-137.5108,78.75,31,65,5.75,broken clouds,2021-08-02 03:40:41
584,Ostrovnoy,68.0531,39.5131,54.73,73,33,10.16,scattered clouds,2021-08-02 03:37:23
585,Guilin,25.2819,110.2864,91.51,49,50,2.71,scattered clouds,2021-08-02 03:40:41
586,Gat,31.61,34.7642,84.4,60,0,3.44,clear sky,2021-08-02 03:36:04
587,Divnogorsk,55.9594,92.3619,70.29,44,7,3.96,clear sky,2021-08-02 03:40:41
588,Hinton,53.4001,-117.5857,75.24,53,98,3.33,overcast clouds,2021-08-02 03:40:42
589,Bocaiuva,-17.1078,-43.815,58.71,80,10,4.74,clear sky,2021-08-02 03:40:42
590,Bom Jardim,-7.7958,-35.5872,64.94,90,16,9.15,few clouds,2021-08-02 03:40:42
591,Damghan,36.1683,54.348,77.18,34,59,1.48,broken clouds,2021-08-02 03:40:43
592,Fukue,32.6881,128.8419,84.56,84,75,11.5,broken clouds,2021-08-02 03:40:43
593,Kokopo,-4.352,152.2633,84.58,68,17,12.57,light rain,2021-08-02 03:40:43
594,Alakurtti,66.9672,30.3491,56.62,99,100,2.3,overcast clouds,2021-08-02 03:40:44
595,Cozumel,20.5083,-86.9458,82.38,89,0,5.99,clear sky,2021-08-02 03:40:44
596,Ushtobe,45.2514,77.9838,91.6,13,0,16.69,clear sky,2021-08-02 03:40:44
597,Miri,4.4148,114.0089,77.14,88,40,8.05,scattered clouds,2021-08-02 03:38:22
598,Rock Sound,24.9,-76.2,83.8,76,32,15.19,scattered clouds,2021-08-02 03:40:45
599,Pangnirtung,66.1451,-65.7125,50.54,82,100,0.34,overcast clouds,2021-08-02 03:39:39
600,Laurel,39.0993,-76.8483,70.75,94,75,1.99,broken clouds,2021-08-02 03:40:46
601,San Mateo Del Mar,16.2,-95.0,81.57,79,100,22.15,overcast clouds,2021-08-02 03:40:46
602,Gorontalo,0.5412,123.0595,87.31,66,27,6.96,scattered clouds,2021-08-02 03:40:46
603,Ystad,55.4297,13.8204,58.98,83,7,13.58,clear sky,2021-08-02 03:39:35
604,Imeni Tsyurupy,55.4957,38.6506,64.78,87,100,2.93,light rain,2021-08-02 03:40:47
605,San Luis,-33.295,-66.3356,49.03,32,0,6.6,clear sky,2021-08-02 03:40:47
606,Ceres,37.5949,-120.9577,91.31,42,1,14.97,clear sky,2021-08-02 03:40:11
607,Aden,12.7794,45.0367,82.92,82,20,17.31,few clouds,2021-08-02 03:40:47
608,Goure,13.9835,10.2704,75.79,81,92,19.46,overcast clouds,2021-08-02 03:40:48
609,Chachapoyas,-6.2317,-77.869,48.78,96,65,5.21,broken clouds,2021-08-02 03:40:48
610,Balclutha,-46.2339,169.75,53.6,73,100,2.8,overcast clouds,2021-08-02 03:40:48
611,Orel-Izumrud,43.4583,39.9244,75.02,85,20,4.0,few clouds,2021-08-02 03:40:49
612,Kudat,6.8837,116.8477,89.53,58,20,17.27,few clouds,2021-08-02 03:40:49
613,Atlatlahucan,18.9333,-98.9,70.23,93,96,6.96,overcast clouds,2021-08-02 03:40:49
614,Rindge,42.7512,-72.0098,63.07,94,100,5.68,moderate rain,2021-08-02 03:36:32
615,Hauterive,46.0901,3.4459,54.09,81,98,3.15,overcast clouds,2021-08-02 03:40:50
616,Grand-Santi,4.25,-54.3833,71.83,99,91,1.88,overcast clouds,2021-08-02 03:40:50
617,Kovdor,67.5662,30.4758,53.19,99,100,3.02,overcast clouds,2021-08-02 03:40:50
618,Holme,56.1138,10.1725,56.77,88,15,11.52,few clouds,2021-08-02 03:40:51
619,Yerofey Pavlovich,53.9667,121.9667,68.31,49,27,6.6,scattered clouds,2021-08-02 03:40:51
620,Belmonte,-15.8631,-38.8828,64.9,74,100,12.68,overcast clouds,2021-08-02 03:40:52
621,Okhotsk,59.3833,143.3,62.1,59,2,15.21,clear sky,2021-08-02 03:40:52
622,Virtsu,58.5716,23.5115,61.99,89,89,13.09,overcast clouds,2021-08-02 03:40:52
623,Alappuzha,9.49,76.3264,83.91,77,100,9.44,overcast clouds,2021-08-02 03:40:52
624,Bourail,-21.5667,165.4833,69.73,51,0,11.45,clear sky,2021-08-02 03:40:53
625,Grenaa,56.4158,10.8783,57.42,92,49,17.65,scattered clouds,2021-08-02 03:40:53
626,Kibre Mengist,5.8833,38.9833,56.95,89,100,3.74,overcast clouds,2021-08-02 03:40:54
627,Tanout,14.9709,8.8879,83.34,54,76,16.84,broken clouds,2021-08-02 03:40:54
628,Chenghai,23.4632,116.768,91.31,70,20,4.47,light rain,2021-08-02 03:40:54
629,Yinchuan,38.4681,106.2731,88.84,19,85,3.29,overcast clouds,2021-08-02 03:40:54
630,Katherine,-14.4667,132.2667,91.72,35,11,4.61,few clouds,2021-08-02 03:40:55
631,Winnemucca,40.973,-117.7357,82.45,32,1,4.61,clear sky,2021-08-02 03:40:55
632,Davila,18.4726,120.5763,80.58,87,100,26.57,moderate rain,2021-08-02 03:40:55
633,Xinqing,48.2333,129.5,69.48,98,100,3.74,overcast clouds,2021-08-02 03:40:56
634,Walvis Bay,-22.9575,14.5053,70.75,19,0,17.27,clear sky,2021-08-02 03:37:21
635,La Asuncion,11.0333,-63.8628,80.33,100,19,11.5,few clouds,2021-08-02 03:40:56
636,Bonavista,48.6499,-53.1147,61.12,84,1,17.63,clear sky,2021-08-02 03:40:57
637,Clarence Town,-32.5833,151.7833,67.95,48,52,5.82,broken clouds,2021-08-02 03:40:57
638,Manaure,11.7751,-72.4445,82.62,74,9,14.05,clear sky,2021-08-02 03:40:57
639,Waipawa,-41.4122,175.5153,52.43,73,13,5.48,few clouds,2021-08-02 03:40:58
640,Rio Gallegos,-51.6226,-69.2181,41.05,56,0,14.97,clear sky,2021-08-02 03:40:58
641,Tra Vinh,9.9347,106.3453,90.41,54,62,15.3,broken clouds,2021-08-02 03:38:36
642,Sambava,-14.2667,50.1667,67.35,86,39,8.84,scattered clouds,2021-08-02 03:40:58
643,Krasnoselkup,65.7,82.4667,69.76,57,57,9.84,broken clouds,2021-08-02 03:40:59
644,Satan,6.8631,124.4086,90.3,57,91,2.77,overcast clouds,2021-08-02 03:40:59
645,Port Hawkesbury,45.6169,-61.3485,62.58,92,1,6.91,clear sky,2021-08-02 03:41:00
646,Itaquyry,-24.9333,-55.2167,48.42,72,10,2.93,clear sky,2021-08-02 03:41:00
647,Ngaoundere,7.3167,13.5833,63.37,96,100,2.17,overcast clouds,2021-08-02 03:41:00
648,Whitehorse,60.7161,-135.0538,86.02,21,20,3.0,few clouds,2021-08-02 03:41:01
649,Seguela,7.9611,-6.6731,67.1,99,30,3.4,scattered clouds,2021-08-02 03:41:01
650,Kondinskoye,59.6481,67.41,65.07,75,2,11.7,clear sky,2021-08-02 03:41:01
651,Osa,57.2829,55.4567,68.13,71,71,4.74,broken clouds,2021-08-02 03:41:02
652,Palpa,-14.5336,-75.1856,64.85,68,1,1.72,clear sky,2021-08-02 03:41:02
653,Urdoma,61.7533,48.5442,60.1,97,100,4.47,overcast clouds,2021-08-02 03:41:02
654,Sigiriya,7.9518,80.7426,84.99,56,100,15.35,overcast clouds,2021-08-02 03:41:03
655,Pacifica,37.6138,-122.4869,68.63,80,20,1.99,few clouds,2021-08-02 03:41:03
656,Aljezur,37.3191,-8.8033,63.73,97,85,6.4,overcast clouds,2021-08-02 03:39:00
657,Kuragino,53.8975,92.6725,69.28,69,20,4.21,few clouds,2021-08-02 03:41:04
658,Champasak,14.75,106.0,86.88,88,100,3.89,overcast clouds,2021-08-02 03:41:04
659,Tongliao,43.6125,122.2653,69.51,80,100,12.39,light rain,2021-08-02 03:41:04
660,Dourbali,11.8091,15.8632,74.73,85,99,6.06,overcast clouds,2021-08-02 03:41:05
661,Iquitos,-3.7481,-73.2472,75.24,88,75,1.14,broken clouds,2021-08-02 03:41:05
662,Lavumisa,-27.31,31.892,56.25,29,4,3.8,clear sky,2021-08-02 03:41:05
663,Aberdeen,57.1437,-2.0981,52.29,87,90,4.61,overcast clouds,2021-08-02 03:40:20
664,Zinder,13.8072,8.9881,79.36,70,100,15.55,overcast clouds,2021-08-02 03:41:06
665,Karabulak,43.3036,44.8964,68.99,59,6,3.56,clear sky,2021-08-02 03:41:06
666,Matay,28.419,30.7792,81.64,39,3,7.23,clear sky,2021-08-02 03:41:06
667,Saint Anthony,45.0205,-93.218,69.15,66,1,0.0,clear sky,2021-08-02 03:41:07
668,Funehiki,37.4333,140.5833,87.8,47,1,10.33,clear sky,2021-08-02 03:41:07
669,Kalanchak,46.2562,33.2907,75.97,66,0,3.27,clear sky,2021-08-02 03:41:07
670,Mahon,39.8885,4.2658,70.36,78,0,5.75,clear sky,2021-08-02 03:40:19
671,Sarangani,5.4033,125.4636,84.11,74,92,15.28,moderate rain,2021-08-02 03:41:08
672,Puerto Baquerizo Moreno,-0.9,-89.6,70.9,87,39,10.98,scattered clouds,2021-08-02 03:41:08
673,Tashtyp,52.7939,89.8983,73.56,51,19,1.63,few clouds,2021-08-02 03:41:09
674,Lata,40.1629,-8.3327,64.92,95,100,0.96,overcast clouds,2021-08-02 03:41:09
675,San Salvador,13.6894,-89.1872,75.43,100,60,2.46,broken clouds,2021-08-02 03:38:04
676,Harer,9.3094,42.1258,57.33,81,32,6.73,scattered clouds,2021-08-02 03:41:09
677,Vanavara,60.34,102.2797,75.6,36,55,9.35,broken clouds,2021-08-02 03:36:51
678,Ekibastuz,51.6667,75.3667,83.62,38,6,14.85,clear sky,2021-08-02 03:41:10
679,Buncrana,55.1333,-7.45,48.31,92,100,4.56,overcast clouds,2021-08-02 03:41:10
680,Kingman,35.1894,-114.053,94.48,31,1,4.61,clear sky,2021-08-02 03:40:23
681,Golden Gate,26.1879,-81.6951,86.99,83,1,3.44,clear sky,2021-08-02 03:41:11
682,Digby,44.6169,-65.7655,56.59,72,40,6.46,scattered clouds,2021-08-02 03:41:11
683,Tolbazy,54.0241,55.8825,69.89,43,98,4.74,overcast clouds,2021-08-02 03:41:11
684,Englewood,39.6478,-104.9878,74.52,56,75,6.91,broken clouds,2021-08-02 03:40:34
685,Cabra,37.4725,-4.4421,66.9,48,91,1.19,overcast clouds,2021-08-02 03:41:12
686,Yar-Sale,66.8333,70.8333,55.08,98,100,11.97,light rain,2021-08-02 03:41:12
687,Ciresu,44.95,27.35,73.4,59,1,6.44,clear sky,2021-08-02 03:41:13
688,Sembe,1.6481,14.5806,69.48,97,96,2.37,light rain,2021-08-02 03:41:13
689,Kendari,-3.945,122.4989,85.68,64,20,3.78,few clouds,2021-08-02 03:41:13
690,Cardston,49.2,-113.3019,82.26,53,94,3.44,overcast clouds,2021-08-02 03:41:13
691,South Valley,35.0101,-106.6781,78.21,57,75,23.02,broken clouds,2021-08-02 03:41:14
692,Bandarbeyla,9.4942,50.8122,82.26,62,23,30.11,few clouds,2021-08-02 03:39:06
693,Sabha,27.0377,14.4283,82.76,14,2,9.4,clear sky,2021-08-02 03:41:14
694,Vila Franca Do Campo,37.7167,-25.4333,70.21,90,55,9.06,broken clouds,2021-08-02 03:41:15
695,Kismayo,-0.3582,42.5454,74.82,84,99,17.25,light rain,2021-08-02 03:41:15
696,Kaoma,-14.7833,24.8,49.95,81,1,5.79,clear sky,2021-08-02 03:41:15
697,Kavarna,43.4333,28.3333,77.58,93,0,13.8,clear sky,2021-08-02 03:41:16
698,Primero De Enero,21.9469,-78.4283,78.66,90,7,5.7,light rain,2021-08-02 03:41:16
699,Yuanping,38.7153,112.7575,81.66,39,3,2.89,clear sky,2021-08-02 03:41:16
700,Balabac,7.9868,117.0645,86.5,70,55,17.81,broken clouds,2021-08-02 03:41:17
701,Qidong,31.8128,121.6561,91.04,80,24,11.12,few clouds,2021-08-02 03:41:17
702,Mumbwa,-14.9783,27.0619,52.72,74,1,4.38,clear sky,2021-08-02 03:41:17
703,Manokwari,-0.8667,134.0833,84.33,71,34,10.85,scattered clouds,2021-08-02 03:41:18
704,Ponca City,36.707,-97.0856,75.78,80,1,0.0,clear sky,2021-08-02 03:41:18
705,Richards Bay,-28.783,32.0377,68.41,73,95,16.17,overcast clouds,2021-08-02 03:36:58
706,Hosakote,14.2769,77.1699,78.49,59,68,24.02,broken clouds,2021-08-02 03:41:19
